Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Mongolia,MNG,Government Effectiveness: Estimate,GE.EST,-0.5857348,-0.6362302,-0.5487577,-0.4359458,-0.4190106,-0.0982263,-0.2675595,-0.2292289,-0.1954342,-0.3437614
Mongolia,MNG,Rule of Law: Estimate,RL.EST,-0.2670228,-0.3754402,-0.3714384,-0.3448353,-0.3798697,-0.2203148,-0.306502,-0.2673786,-0.2661898,-0.263761
Montenegro,MNE,Control of Corruption: Estimate,CC.EST,-0.1981974,-0.1116169,-0.2511204,-0.0591099,-0.1317247,-0.099121,-0.090844,0.0237472,0.008084,-0.0030923
Montenegro,MNE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.5653415,0.596563,0.5045955,0.2194553,0.1407977,0.2766306,-0.0577443,0.0442785,0.0676736,-0.0026279
Montenegro,MNE,Regulatory Quality: Estimate,RQ.EST,-0.0579515,0.0213996,0.0655326,0.1265586,0.2267932,0.2244326,0.298581,0.3540395,0.364373,0.3970378
Montenegro,MNE,Voice and Accountability: Estimate,VA.EST,0.2078906,0.2179059,0.1782898,0.1603003,0.1440246,0.0760475,0.1241949,0.0543081,0.0247781,0.042153
Montenegro,MNE,Government Effectiveness: Estimate,GE.EST,0.0983713,0.1303571,0.1599415,0.2648814,0.1553422,0.131162,0.1672547,0.1326951,0.1554429,-0.0150124
Montenegro,MNE,Rule of Law: Estimate,RL.EST,0.0170888,0.0190584,0.0454125,0.0816297,0.0516826,-0.0057706,0.0051818,0.1000398,0.0962938,0.0590738
Morocco,MAR,Control of Corruption: Estimate,CC.EST,-0.4007922,-0.4368046,-0.3709775,-0.2656184,-0.2202772,-0.1296134,-0.1428196,-0.2204364,-0.2890898,-0.3515292
Morocco,MAR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.3922568,-0.4704588,-0.4930176,-0.4462656,-0.3414874,-0.3125735,-0.3739875,-0.3452106,-0.3398933,-0.326688
Morocco,MAR,Regulatory Quality: Estimate,RQ.EST,-0.1170862,-0.0831831,-0.116067,-0.1303917,-0.1707448,-0.2349505,-0.2271556,-0.2858383,-0.2115421,-0.1172722
Morocco,MAR,Voice and Accountability: Estimate,VA.EST,-0.7099568,-0.6056672,-0.6985801,-0.6862711,-0.6283069,-0.6204771,-0.6677755,-0.680169,-0.6473094,-0.6086332
Morocco,MAR,Government Effectiveness: Estimate,GE.EST,-0.1516723,-0.0592622,-0.0352922,-0.0749091,-0.0623169,-0.1064113,-0.1932489,-0.2106368,-0.1194802,-0.0301266
Morocco,MAR,Rule of Law: Estimate,RL.EST,-0.2276604,-0.209167,-0.2480116,-0.0652355,-0.0890306,-0.1584222,-0.1665348,-0.1380237,-0.1353823,-0.0884053
Mozambique,MOZ,Control of Corruption: Estimate,CC.EST,-0.4910512,-0.5683743,-0.6033553,-0.6722453,-0.7489297,-0.8748634,-0.8344449,-0.7770854,-0.8072244,-0.7205738
Mozambique,MOZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.3320483,0.3904937,-0.2269665,-0.3360027,-0.5138951,-1.094005,-0.9286562,-0.8245641,-0.749242,-1.16108
Mozambique,MOZ,Regulatory Quality: Estimate,RQ.EST,-0.4318583,-0.4481838,-0.4026927,-0.4053305,-0.5003937,-0.7045604,-0.7280922,-0.7524768,-0.7245978,-0.6904809
Mozambique,MOZ,Voice and Accountability: Estimate,VA.EST,-0.1995206,-0.1976613,-0.2563153,-0.2459904,-0.2700363,-0.41531,-0.4208303,-0.4933277,-0.5429916,-0.6013488
Mozambique,MOZ,Government Effectiveness: Estimate,GE.EST,-0.6394141,-0.6301661,-0.6135589,-0.7231688,-0.7465386,-0.8631648,-0.8870086,-0.875317,-0.8230483,-0.7244258
Mozambique,MOZ,Rule of Law: Estimate,RL.EST,-0.5668411,-0.5860687,-0.8156384,-0.8104369,-0.8488603,-1.051538,-0.9862705,-1.041748,-1.020236,-1.022154
Myanmar,MMR,Control of Corruption: Estimate,CC.EST,-1.586766,-1.063255,-0.9998913,-0.8821717,-0.8362782,-0.6210097,-0.565286,-0.5807476,-0.614939,-0.6537105
Myanmar,MMR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.111098,-0.943675,-1.140372,-1.087581,-1.165067,-0.8046199,-1.084839,-1.268853,-1.328067,-1.513142
Myanmar,MMR,Regulatory Quality: Estimate,RQ.EST,-2.102423,-1.834624,-1.494474,-1.380308,-1.222467,-0.8683162,-0.8298815,-0.7480327,-0.7607889,-0.6322959
Myanmar,MMR,Voice and Accountability: Estimate,VA.EST,-1.849634,-1.620119,-1.461627,-1.343992,-1.218982,-0.7967733,-0.8646715,-0.9051722,-0.8572587,-0.9443119
Myanmar,MMR,Government Effectiveness: Estimate,GE.EST,-1.596782,-1.481443,-1.497578,-1.279958,-1.238808,-0.9763568,-1.046625,-1.065393,-1.14944,-0.9965181
Myanmar,MMR,Rule of Law: Estimate,RL.EST,-1.438391,-1.354667,-1.233859,-1.185768,-1.236593,-0.8871843,-0.9440181,-1.033026,-1.063034,-1.17882
Namibia,NAM,Control of Corruption: Estimate,CC.EST,0.3063694,0.3408318,0.3265514,0.2886477,0.3195393,0.3329011,0.3146573,0.3581539,0.3551571,0.3200082
Namibia,NAM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.9116575,0.9781043,0.95881,0.6087406,0.7331128,0.7100897,0.6283516,0.6915024,0.5296495,0.6464528
Namibia,NAM,Regulatory Quality: Estimate,RQ.EST,0.0454652,0.0758575,0.0850998,-0.018652,-0.0897799,-0.1359364,-0.1885961,-0.1155679,-0.1093711,-0.1089674
Namibia,NAM,Voice and Accountability: Estimate,VA.EST,0.3407373,0.3784391,0.4002932,0.5533006,0.5793691,0.5842416,0.5518577,0.458029,0.5160421,0.5633129
Namibia,NAM,Government Effectiveness: Estimate,GE.EST,0.0540203,0.1385587,0.1871041,0.1133589,0.2479032,0.1670501,0.1956041,0.0886441,0.0959153,0.0499711
Namibia,NAM,Rule of Law: Estimate,RL.EST,0.1318113,0.2528339,0.2668867,0.1477538,0.1902615,0.3626263,0.2329533,0.283602,0.3104669,0.2980359
Nauru,NRU,Control of Corruption: Estimate,CC.EST,-0.0404012,-0.0176011,-0.6431231,-0.4725188,-0.5247039,-0.4280255,-0.4712846,-0.5525867,-0.4486384,-0.4629044
Nauru,NRU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.061804,1.0264,1.054115,0.6013344,0.5437602,0.5790772,0.5188398,0.7876214,0.7728432,0.9350108
Nauru,NRU,Regulatory Quality: Estimate,RQ.EST,-1.079763,-1.186479,-1.378451,-1.238945,-1.223166,-0.3848716,-1.096113,-0.1430661,-0.0331743,0.1107325
Nauru,NRU,Voice and Accountability: Estimate,VA.EST,1.095169,1.095533,1.055324,0.8073976,0.5468488,0.5079076,0.5085089,0.4369614,0.4707053,0.4261846
Nauru,NRU,Government Effectiveness: Estimate,GE.EST,-0.5776894,-0.5563569,-0.5787581,-0.5690626,-0.5365816,-0.6884593,-0.4331815,-0.0789918,-0.1297272,-0.0764715
Nauru,NRU,Rule of Law: Estimate,RL.EST,0.5621791,0.732357,0.6232479,-1.009193,-1.086243,-0.7754999,-0.7277977,-0.6907547,-0.7639237,-0.7466934
Nepal,NPL,Control of Corruption: Estimate,CC.EST,-0.7789158,-0.8129804,-0.6867849,-0.588211,-0.5780753,-0.7997717,-0.7522711,-0.6708352,-0.6739821,-0.5777507
Nepal,NPL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.416444,-1.381232,-1.129146,-0.7245995,-0.9983346,-0.846812,-0.6106943,-0.5617288,-0.4538026,-0.1973841
Nepal,NPL,Regulatory Quality: Estimate,RQ.EST,-0.7225809,-0.7998764,-0.8489474,-0.8319318,-0.7995815,-0.7645323,-0.71452,-0.7379818,-0.7012125,-0.6962198
Nepal,NPL,Voice and Accountability: Estimate,VA.EST,-0.4451258,-0.6423635,-0.5285748,-0.4304571,-0.4154409,-0.2514143,-0.2036085,-0.1357345,-0.1511171,-0.0885782
Nepal,NPL,Government Effectiveness: Estimate,GE.EST,-0.9025427,-0.9827667,-0.9266179,-0.8520671,-1.053868,-0.8265509,-0.8836535,-0.8982426,-1.045521,-0.9444261
Nepal,NPL,Rule of Law: Estimate,RL.EST,-0.8866997,-0.735665,-0.7181886,-0.649678,-0.6769011,-0.795664,-0.677187,-0.4775418,-0.5353847,-0.4909703
Netherlands,NLD,Control of Corruption: Estimate,CC.EST,2.088186,2.098369,2.024205,1.964871,1.875101,1.903791,1.791991,1.927847,1.906103,2.033416
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.113631,1.187465,1.143815,1.045115,0.9261193,0.9122675,0.9211125,0.8542672,0.8475496,0.8503547
Netherlands,NLD,Regulatory Quality: Estimate,RQ.EST,1.811241,1.753006,1.770449,1.769266,1.799031,1.976167,2.050719,2.019616,1.861228,1.753378
Netherlands,NLD,Voice and Accountability: Estimate,VA.EST,1.537048,1.605585,1.566973,1.547281,1.561143,1.540341,1.495971,1.487597,1.485456,1.526045
Netherlands,NLD,Government Effectiveness: Estimate,GE.EST,1.826698,1.848214,1.817068,1.842607,1.859105,1.85656,1.854931,1.850402,1.803272,1.853356
Netherlands,NLD,Rule of Law: Estimate,RL.EST,1.822137,1.859908,1.833919,1.977988,1.942948,1.887037,1.801337,1.786829,1.77776,1.759825
Netherlands Antilles,ANT,Control of Corruption: Estimate,CC.EST,0.798558,0.787239,0.7853802,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.205775,1.078248,0.6764035,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Regulatory Quality: Estimate,RQ.EST,0.8811754,0.8455312,0.8467881,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Voice and Accountability: Estimate,VA.EST,0.3351498,0.3500186,0.3408031,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Government Effectiveness: Estimate,GE.EST,0.7412524,0.7471921,0.7527684,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Rule of Law: Estimate,RL.EST,0.8368055,0.8403974,0.8481843,..,..,..,..,..,..,..
New Zealand,NZL,Control of Corruption: Estimate,CC.EST,2.297591,2.31576,2.341601,2.253601,2.27633,2.283908,2.244731,2.174655,2.170174,2.150458
New Zealand,NZL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.376731,1.361366,1.453927,1.467928,1.525453,1.519183,1.595223,1.533905,1.411302,1.486
New Zealand,NZL,Regulatory Quality: Estimate,RQ.EST,1.970794,1.852507,1.828891,1.950351,1.920748,2.038275,2.09194,2.006682,1.881057,1.877044
New Zealand,NZL,Voice and Accountability: Estimate,VA.EST,1.579076,1.617722,1.606078,1.524384,1.554845,1.533283,1.558655,1.589525,1.535292,1.596883
New Zealand,NZL,Government Effectiveness: Estimate,GE.EST,1.877416,1.800852,1.758012,1.932078,1.884018,1.842496,1.769038,1.669032,1.670557,1.589406
New Zealand,NZL,Rule of Law: Estimate,RL.EST,1.90442,1.890485,1.878849,2.008719,2.001249,1.95464,1.927889,1.876398,1.885101,1.883367
Nicaragua,NIC,Control of Corruption: Estimate,CC.EST,-0.7265687,-0.7745525,-0.7357633,-0.8853105,-0.8883937,-0.8713118,-0.8721152,-1.08738,-1.096854,-1.249458
Nicaragua,NIC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.2697358,-0.3487776,-0.2492159,-0.0407801,-0.0866075,-0.0887977,-0.0488942,-0.9523925,-1.004794,-0.6496124
Nicaragua,NIC,Regulatory Quality: Estimate,RQ.EST,-0.3410783,-0.2953102,-0.2932877,-0.3933742,-0.3944113,-0.5067052,-0.6706238,-0.7042721,-0.6889327,-0.6596352
Nicaragua,NIC,Voice and Accountability: Estimate,VA.EST,-0.5767301,-0.5363405,-0.4576483,-0.3957275,-0.4147553,-0.680073,-0.7177669,-1.100828,-1.09542,-1.097209
Nicaragua,NIC,Government Effectiveness: Estimate,GE.EST,-0.9013886,-0.8950262,-0.8170148,-0.8384262,-0.8161373,-0.6887094,-0.6272182,-0.8029793,-0.7708514,-0.7140198
Nicaragua,NIC,Rule of Law: Estimate,RL.EST,-0.7247068,-0.732206,-0.6747778,-0.7123449,-0.7361761,-0.6444019,-0.6461701,-1.057517,-1.175733,-1.217995
Niger,NER,Control of Corruption: Estimate,CC.EST,-0.6396992,-0.6417331,-0.6109078,-0.6868329,-0.6542935,-0.6440736,-0.6648608,-0.5763018,-0.5629889,-0.6588671
Niger,NER,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.8780045,-1.148131,-1.321799,-1.17584,-1.066546,-1.103307,-1.265764,-1.364558,-1.410087,-1.742846
Niger,NER,Regulatory Quality: Estimate,RQ.EST,-0.5308044,-0.5946409,-0.5633752,-0.7179123,-0.7289673,-0.6713569,-0.6779783,-0.638694,-0.6683207,-0.7429972
Niger,NER,Voice and Accountability: Estimate,VA.EST,-0.2467294,-0.2846276,-0.3062896,-0.195137,-0.2046032,-0.4192002,-0.4280417,-0.6036806,-0.5861695,-0.516928
Niger,NER,Government Effectiveness: Estimate,GE.EST,-0.6225545,-0.6827407,-0.7212407,-0.6966826,-0.6548589,-0.6336225,-0.7034824,-0.7629804,-0.8012532,-0.617085
Niger,NER,Rule of Law: Estimate,RL.EST,-0.3902597,-0.6476299,-0.6596567,-0.6458443,-0.5707861,-0.6612533,-0.6820633,-0.579003,-0.5327945,-0.547357
Nigeria,NGA,Control of Corruption: Estimate,CC.EST,-1.172961,-1.169031,-1.221034,-1.274742,-1.079542,-1.024854,-1.078973,-1.051078,-1.101318,-1.09688
Nigeria,NGA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.956455,-2.042074,-2.088478,-2.130276,-1.925443,-1.87771,-1.999155,-2.101823,-1.920183,-1.859349
Nigeria,NGA,Regulatory Quality: Estimate,RQ.EST,-0.6811808,-0.7124425,-0.659629,-0.8163823,-0.8505214,-0.9188931,-0.8839844,-0.804415,-0.8609191,-0.9626663
Nigeria,NGA,Voice and Accountability: Estimate,VA.EST,-0.713411,-0.7002199,-0.6930282,-0.5867559,-0.3732246,-0.319409,-0.3400025,-0.4307562,-0.4345323,-0.5851821
Nigeria,NGA,Government Effectiveness: Estimate,GE.EST,-1.096152,-0.9965442,-0.9924096,-1.186608,-0.9590327,-1.087596,-1.01082,-1.018126,-1.088863,-1.029475
Nigeria,NGA,Rule of Law: Estimate,RL.EST,-1.181484,-1.146224,-1.113723,-1.049342,-0.9616836,-1.017473,-0.8708053,-0.8801294,-0.8980616,-0.8124883
Niue,NIU,Control of Corruption: Estimate,CC.EST,-0.4412377,-0.4353436,-0.423874,..,..,..,..,..,..,..
Niue,NIU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,0.9891694,1.326901,1.350626
Niue,NIU,Regulatory Quality: Estimate,RQ.EST,-0.9360021,-0.9050641,-0.921079,..,..,..,..,..,..,..
Niue,NIU,Voice and Accountability: Estimate,VA.EST,-0.4071989,-0.4767389,-0.4640228,..,..,..,..,1.516676,1.325362,1.15714
Niue,NIU,Government Effectiveness: Estimate,GE.EST,-0.9730545,-0.9988776,-0.9944172,..,..,..,..,..,..,..
Niue,NIU,Rule of Law: Estimate,RL.EST,-0.7358481,-0.7848002,-0.7874811,..,..,..,..,..,..,..
North Macedonia,MKD,Control of Corruption: Estimate,CC.EST,-0.0908937,-0.0410416,-0.0453056,-0.0219555,-0.2560261,-0.2851689,-0.309682,-0.3697799,-0.388858,-0.4226768
North Macedonia,MKD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.6179638,-0.4926495,-0.4160764,0.2563829,-0.2870161,-0.3512047,-0.2543324,-0.2087288,0.0043563,0.0983495
North Macedonia,MKD,Regulatory Quality: Estimate,RQ.EST,0.3198009,0.3522735,0.3300218,0.4827735,0.4317179,0.4409401,0.5044911,0.5655299,0.5084947,0.5077904
North Macedonia,MKD,Voice and Accountability: Estimate,VA.EST,-0.0394919,-0.0284961,-0.0575456,-0.141482,-0.1819014,-0.2349834,-0.1389609,-0.0333297,-0.0185322,0.055545
North Macedonia,MKD,Government Effectiveness: Estimate,GE.EST,-0.1077213,-0.0702381,-0.05299,0.1313288,0.1180935,0.1035546,0.1445076,0.1981912,-0.002664,0.1382582
North Macedonia,MKD,Rule of Law: Estimate,RL.EST,-0.2366477,-0.2207048,-0.1996857,-0.0525996,-0.188895,-0.2776906,-0.2464661,-0.245655,-0.2431617,-0.0647446
Norway,NOR,Control of Corruption: Estimate,CC.EST,2.149402,2.255831,2.294324,2.226875,2.243494,2.196553,2.24039,2.089908,2.073593,2.099985
Norway,NOR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.337977,1.32747,1.352092,1.119959,1.161716,1.200074,1.170479,1.141179,1.170565,1.248287
Norway,NOR,Regulatory Quality: Estimate,RQ.EST,1.609021,1.546811,1.666547,1.646469,1.606871,1.697963,1.816498,1.790837,1.8042,1.698057
Norway,NOR,Voice and Accountability: Estimate,VA.EST,1.626358,1.728163,1.737975,1.684087,1.687913,1.664908,1.694412,1.69625,1.655281,1.725093
Norway,NOR,Government Effectiveness: Estimate,GE.EST,1.837415,1.908969,1.885204,1.828453,1.864143,1.868862,1.986278,1.886028,1.861935,1.936734
Norway,NOR,Rule of Law: Estimate,RL.EST,1.873873,1.958414,1.979902,2.028991,2.011003,2.036518,2.025476,1.965735,1.9853,1.983865
Oman,OMN,Control of Corruption: Estimate,CC.EST,0.1395914,0.1821119,0.159575,0.3101678,0.2691023,0.339559,0.2498263,0.2470057,0.4526003,0.2311826
Oman,OMN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.4324405,0.4620771,0.4595302,0.7349073,0.7833398,0.760053,0.7543823,0.6477199,0.5875344,0.3737737
Oman,OMN,Regulatory Quality: Estimate,RQ.EST,0.3236573,0.4715728,0.4758003,0.6923888,0.5745103,0.6104661,0.422777,0.1731074,0.2924988,0.4590778
Oman,OMN,Voice and Accountability: Estimate,VA.EST,-1.060491,-1.02167,-1.038642,-1.090711,-1.061453,-1.054357,-1.061665,-1.044274,-1.154326,-1.145927
Oman,OMN,Government Effectiveness: Estimate,GE.EST,0.2511669,0.2644337,0.2139999,0.2654942,0.0811522,0.1916907,0.1945709,0.1844854,0.2590411,0.1418495
Oman,OMN,Rule of Law: Estimate,RL.EST,0.4679616,0.5239426,0.4919403,0.4857256,0.3767877,0.4078831,0.4349831,0.4649602,0.5544669,0.6204309
Pakistan,PAK,Control of Corruption: Estimate,CC.EST,-1.076278,-1.062848,-0.9561632,-0.833827,-0.8108425,-0.8753213,-0.779681,-0.785426,-0.8666273,-0.8403147
Pakistan,PAK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.810035,-2.677004,-2.603302,-2.401279,-2.482708,-2.483173,-2.406306,-2.269401,-2.265187,-1.853356
Pakistan,PAK,Regulatory Quality: Estimate,RQ.EST,-0.6340992,-0.7171134,-0.7003065,-0.6828627,-0.627013,-0.6395842,-0.5919536,-0.6377932,-0.6441157,-0.7166667
Pakistan,PAK,Voice and Accountability: Estimate,VA.EST,-0.8291994,-0.8435822,-0.7994806,-0.7160239,-0.7220664,-0.699441,-0.6934352,-0.8190891,-0.8628094,-0.8801562
Pakistan,PAK,Government Effectiveness: Estimate,GE.EST,-0.817893,-0.7780076,-0.7921309,-0.7555079,-0.667757,-0.6534616,-0.596828,-0.6311114,-0.6771356,-0.5459959
Pakistan,PAK,Rule of Law: Estimate,RL.EST,-0.9018267,-0.884176,-0.856865,-0.7604407,-0.766732,-0.8045743,-0.7241798,-0.6735412,-0.6674315,-0.6917597
Palau,PLW,Control of Corruption: Estimate,CC.EST,-0.5288443,-0.4270297,-0.6431231,-0.4725188,-0.5247039,-0.4280255,-0.4712846,-0.5525867,-0.4486384,-0.4629044
Palau,PLW,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.061804,1.0264,1.054115,0.9895858,0.9194738,0.9504054,0.8745483,0.8498075,0.8770632,0.8887936
Palau,PLW,Regulatory Quality: Estimate,RQ.EST,-0.8956047,-0.993196,-0.9926907,-0.8197579,-0.8063775,-0.17747,-0.5965419,-0.0574309,-0.0075199,0.0600498
Palau,PLW,Voice and Accountability: Estimate,VA.EST,1.206218,1.205604,1.205798,1.176771,1.200872,1.213394,1.211716,1.112811,1.065452,1.080369
Palau,PLW,Government Effectiveness: Estimate,GE.EST,-0.5776894,-0.5563569,-0.5787581,-0.5690626,-0.5365816,-0.4018162,-0.2280606,-0.0143339,-0.0456735,-0.0465997
Palau,PLW,Rule of Law: Estimate,RL.EST,0.8949479,0.9037626,0.9033781,0.2755073,0.244574,0.3240755,0.2858942,0.3066581,0.3144668,-0.1902315
Panama,PAN,Control of Corruption: Estimate,CC.EST,-0.3169659,-0.3580857,-0.3456858,-0.3395745,-0.370707,-0.4946144,-0.5425075,-0.5531593,-0.5822327,-0.5141932
Panama,PAN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.0282189,-0.1794327,-0.1412609,0.2090082,0.3860773,0.4114301,0.389817,0.2609004,0.3036199,0.2297324
Panama,PAN,Regulatory Quality: Estimate,RQ.EST,0.4256283,0.3772442,0.3634679,0.371192,0.3525367,0.3606293,0.3875535,0.3578646,0.3612367,0.3191189
Panama,PAN,Voice and Accountability: Estimate,VA.EST,0.5346385,0.4694169,0.4242718,0.5056279,0.5585108,0.5239984,0.5194804,0.5434304,0.5951817,0.5704456
Panama,PAN,Government Effectiveness: Estimate,GE.EST,0.0857731,0.2849198,0.2885043,0.2618098,0.2919122,0.1854768,0.0157372,-0.0161535,0.0645118,0.0715803
Panama,PAN,Rule of Law: Estimate,RL.EST,0.0187698,-0.1916678,-0.216099,-0.0596157,-0.1064381,0.0494793,0.0317585,-0.0919927,-0.1187436,-0.2077735
Papua New Guinea,PNG,Control of Corruption: Estimate,CC.EST,-1.022831,-0.9380295,-0.9613224,-0.9104193,-0.9399223,-0.9332389,-0.9014524,-0.8735843,-0.9914853,-0.5739502
Papua New Guinea,PNG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.7546774,-0.5904424,-0.5202469,-0.3393671,-0.4221483,-0.5047721,-0.6978666,-0.6772177,-0.6973711,-0.7393168
Papua New Guinea,PNG,Regulatory Quality: Estimate,RQ.EST,-0.5160761,-0.5122686,-0.5095565,-0.3448819,-0.5526034,-0.5559897,-0.651908,-0.5347608,-0.5426779,-0.6815091
Papua New Guinea,PNG,Voice and Accountability: Estimate,VA.EST,-0.038828,-0.059105,-0.0044631,0.0125041,0.0447437,0.1584232,0.1328718,0.0567654,0.0933476,0.0286327
Papua New Guinea,PNG,Government Effectiveness: Estimate,GE.EST,-0.7111115,-0.7407336,-0.663309,-0.6131731,-0.6067827,-0.7375593,-0.6654483,-0.6704652,-0.8091748,-0.8467313
Papua New Guinea,PNG,Rule of Law: Estimate,RL.EST,-0.8055716,-0.8362243,-0.9475831,-0.8018588,-0.8693526,-0.7766212,-0.823908,-0.7689355,-0.8012539,-0.7197714
Paraguay,PRY,Control of Corruption: Estimate,CC.EST,-0.7157397,-0.8574876,-1.037716,-0.9696695,-0.9471362,-0.7095437,-0.7041839,-0.8349028,-0.8308774,-0.8706585
Paraguay,PRY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.6925966,-0.8719022,-0.7358616,-0.0886275,0.038498,0.1417897,0.001771,-0.0797712,-0.0103485,0.0151681
Paraguay,PRY,Regulatory Quality: Estimate,RQ.EST,-0.3714205,-0.321478,-0.3103102,-0.2830149,-0.270921,-0.2999762,-0.3021692,-0.0753872,-0.2042026,-0.2023511
Paraguay,PRY,Voice and Accountability: Estimate,VA.EST,-0.08329,-0.1137369,-0.104939,-0.1028423,-0.0699359,-0.0631443,-0.0437271,0.0295726,0.0582158,0.0662908
Paraguay,PRY,Government Effectiveness: Estimate,GE.EST,-0.8444983,-0.889527,-0.8725114,-0.9197074,-0.9486123,-0.7924384,-0.8088629,-0.5197215,-0.5343443,-0.4658506
Paraguay,PRY,Rule of Law: Estimate,RL.EST,-0.8366938,-0.8461657,-0.8081934,-0.6732604,-0.6916426,-0.7299343,-0.7051968,-0.5235263,-0.5564749,-0.4150999
Peru,PER,Control of Corruption: Estimate,CC.EST,-0.2199286,-0.3705103,-0.4233451,-0.560282,-0.5338569,-0.3672633,-0.4985409,-0.5298323,-0.4528491,-0.4895027
Peru,PER,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.7607497,-0.9073647,-0.8057398,-0.5506569,-0.3975714,-0.2017269,-0.2595458,-0.2704434,-0.152365,-0.2868988
Peru,PER,Regulatory Quality: Estimate,RQ.EST,0.4635442,0.4919731,0.458948,0.5209098,0.491347,0.5083464,0.4183767,0.49744,0.5636055,0.5264729
Peru,PER,Voice and Accountability: Estimate,VA.EST,0.1312396,0.1142629,0.084785,0.1925171,0.2273678,0.2689729,0.2744299,0.2022388,0.2613717,0.2190309
